5,0.0
10,0.0
15,0.0
20,0.0
25,0.0
30,0.0
35,0.0
40,0.0
45,0.0
50,0.0
55,0.0
60,0.0
65,0.0
70,0.0
75,0.0
80,0.0
85,0.0
90,0.0
95,0.0
200,0.0
300,0.006
400,0.02
500,0.044
600,0.078
700,0.12
800,0.17
1000,0.35
2000,2.6
3000,9.1
4000,22.0
5000,44.0
6000,75.0
7000,120.0
8000,170.0
