5,0.0
10,0.0
15,0.0
20,0.0
25,0.0
30,0.0
35,0.0
40,0.0
45,0.0
50,0.0
55,0.0
60,0.0
65,0.0
70,0.0
75,0.0
80,0.0
85,0.0
90,0.0
95,0.0
200,0.0
300,0.0
400,0.0
500,0.004
600,0.02
700,0.028
800,0.066
1000,0.12
2000,0.26
3000,0.67
4000,1.4
5000,2.0
6000,4.3
7000,4.3
8000,7.1
9000,8.5
