5,0.0
10,0.0
15,0.0
20,0.0
25,0.0
30,0.0
35,0.0
40,0.0
45,0.0
50,0.0
55,0.0
60,0.0
65,0.0
70,0.0
75,0.0
80,0.0
85,0.0
90,0.0
95,0.0
200,0.0
300,0.0
400,0.0
500,0.006
600,0.01
700,0.014
800,0.024
1000,0.048
2000,0.22
3000,0.6
4000,1.3
5000,1.8
6000,3.2
7000,3.8
8000,6.7
9000,7.6
10000,13.0
20000,44.0
30000,120.0
